date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-05-09,Monday,DONG_THAP,757852,56766,73036,52573,97431,01693,65581,19967,52264,81772,18450,24109,6415,7068,2052,4478,017,68,54174616f041d956,https://xoso.com.vn/xsmn-09-05-2022.html,OK
2022-05-16,Monday,DONG_THAP,037054,76469,58661,73168,24633,08781,27815,99655,29839,14381,61518,28290,0771,6135,7989,7464,468,58,4197470ab2250c3c,https://xoso.com.vn/xsmn-16-05-2022.html,OK
2022-05-23,Monday,DONG_THAP,076308,29541,33518,42316,33564,40450,32754,52849,65917,92567,54326,91562,4098,9527,7717,9848,704,21,843d17144b442387,https://xoso.com.vn/xsmn-23-05-2022.html,OK
2022-05-30,Monday,DONG_THAP,778406,76369,54512,27817,69938,69593,31728,29307,11289,49579,30694,44065,0470,0464,5914,6868,488,27,89242cf059ee87be,https://xoso.com.vn/xsmn-30-05-2022.html,OK
2022-06-06,Monday,DONG_THAP,038473,20788,40435,26827,67890,29123,71204,23348,34977,76185,30765,29990,2955,3442,8987,5773,419,22,70e9f7fb62378fec,https://xoso.com.vn/xsmn-06-06-2022.html,OK
2022-06-13,Monday,DONG_THAP,596338,93346,21351,04452,68727,17941,51012,04809,78416,66905,61906,61881,0883,6646,4783,7715,854,80,11e35d21950f853f,https://xoso.com.vn/xsmn-13-06-2022.html,OK
2022-06-20,Monday,DONG_THAP,572076,00205,58277,91024,75100,56428,53232,90177,67543,97578,15175,30849,4091,9666,3373,3864,285,84,07368b02ceab6629,https://xoso.com.vn/xsmn-20-06-2022.html,OK
2022-06-27,Monday,DONG_THAP,142175,77840,34194,61262,11078,68771,89667,90657,17952,37609,49998,35590,8089,9924,4560,2893,279,19,60306bcc8c133ac2,https://xoso.com.vn/xsmn-27-06-2022.html,OK
2022-07-04,Monday,DONG_THAP,776565,92230,01747,11249,24856,51229,71592,99333,93209,35984,54595,78266,1754,8641,5961,1814,555,92,783a4db787573ad6,https://xoso.com.vn/xsmn-04-07-2022.html,OK
2022-07-11,Monday,DONG_THAP,013043,96773,78259,56119,76514,17597,90176,58047,76668,88506,91513,15726,6424,9208,9527,6388,010,49,8c4408ceda971235,https://xoso.com.vn/xsmn-11-07-2022.html,OK
2022-07-18,Monday,DONG_THAP,122255,55051,75797,95529,80720,37519,56279,04800,60322,93434,06175,29718,9816,8769,9513,4997,612,03,40797c47f5ad454c,https://xoso.com.vn/xsmn-18-07-2022.html,OK
2022-07-25,Monday,DONG_THAP,078469,38420,80840,21383,21496,67982,11053,98806,49386,35480,22090,37043,0350,3226,2677,4647,915,12,07575ab12ec8fbb3,https://xoso.com.vn/xsmn-25-07-2022.html,OK
2022-08-01,Monday,DONG_THAP,881367,70850,67719,84138,97068,90425,20817,77228,35161,24970,84725,71509,6420,4120,6866,4338,235,58,6e6dcf1f39e28b84,https://xoso.com.vn/xsmn-01-08-2022.html,OK
2022-08-08,Monday,DONG_THAP,234216,27404,67782,31202,59035,22728,82696,48240,14381,49166,41293,33095,6294,8747,3130,1695,888,91,dcb09839fbff2287,https://xoso.com.vn/xsmn-08-08-2022.html,OK
2022-08-15,Monday,DONG_THAP,328137,14738,01667,87045,54806,77682,29751,48487,53259,79821,74480,72420,7110,8434,8795,0575,797,79,bedfc7a5103600ec,https://xoso.com.vn/xsmn-15-08-2022.html,OK
2022-08-22,Monday,DONG_THAP,191727,53087,36950,72670,89967,84188,92971,43814,92526,93453,72759,10961,3706,5055,6013,0396,212,32,12fe042c19caa2ef,https://xoso.com.vn/xsmn-22-08-2022.html,OK
2022-08-29,Monday,DONG_THAP,311404,00584,67599,49762,14648,90161,21646,30431,19105,56169,28843,90429,9942,0467,2761,7385,713,32,9937110ae1a34ee1,https://xoso.com.vn/xsmn-29-08-2022.html,OK
2022-09-05,Monday,DONG_THAP,706125,10146,38175,88462,49495,09875,94892,86449,20711,51007,60984,69130,7983,4219,3184,0236,176,97,19c8964de12a51aa,https://xoso.com.vn/xsmn-05-09-2022.html,OK
