date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-04-17,Saturday,HAU_GIANG,629901,12014,80815,93042,88404,32989,86541,59595,87047,90733,27506,78628,5301,4295,1345,9608,515,74,32b1e82dd0557fc5,https://xoso.com.vn/xsmn-17-04-2021.html,OK
2021-04-24,Saturday,HAU_GIANG,989182,34447,60890,71628,73989,64195,12185,06239,47065,93993,86256,93674,7468,7971,0183,9426,775,41,a93be45be0572491,https://xoso.com.vn/xsmn-24-04-2021.html,OK
2021-05-01,Saturday,HAU_GIANG,930599,60857,17767,56173,14913,68821,95134,78991,35057,44258,43247,25303,4838,5244,8130,1104,647,96,95f59ca5e07e9412,https://xoso.com.vn/xsmn-01-05-2021.html,OK
2021-05-08,Saturday,HAU_GIANG,169022,70258,79016,18737,22859,00654,03252,49204,58050,92035,74398,00806,1225,8270,6806,9225,632,64,353017d0359e0f39,https://xoso.com.vn/xsmn-08-05-2021.html,OK
2021-05-15,Saturday,HAU_GIANG,259699,95513,51850,94054,10085,37549,59120,40782,09277,12532,88479,27669,1507,2493,9019,0173,117,10,0205d5f2bfdf335b,https://xoso.com.vn/xsmn-15-05-2021.html,OK
2021-05-22,Saturday,HAU_GIANG,034070,54733,58535,80985,01232,69885,55578,13393,23146,56033,97963,53863,5983,6172,0725,7338,441,03,f00678d5b06946f0,https://xoso.com.vn/xsmn-22-05-2021.html,OK
2021-05-29,Saturday,HAU_GIANG,127077,38027,62505,99265,37863,29785,13609,52392,31092,83924,27989,29110,8642,3912,4261,6618,949,75,83ee73895b9c661a,https://xoso.com.vn/xsmn-29-05-2021.html,OK
2021-06-05,Saturday,HAU_GIANG,482668,80513,53760,49414,65150,72892,83639,10950,73141,00557,66384,91369,6851,1158,8608,2427,411,35,b07e7652f0870e84,https://xoso.com.vn/xsmn-05-06-2021.html,OK
2021-06-12,Saturday,HAU_GIANG,514345,42260,92616,16547,95531,55219,74799,77471,16108,26593,70923,13267,8069,2708,0139,5874,663,37,cf1e4a9af49c3cfe,https://xoso.com.vn/xsmn-12-06-2021.html,OK
2021-06-19,Saturday,HAU_GIANG,355910,56267,44403,90769,31689,32353,75148,03655,26333,84680,26516,18401,8115,5415,0924,6454,320,04,93a459881139ec9f,https://xoso.com.vn/xsmn-19-06-2021.html,OK
2021-06-26,Saturday,HAU_GIANG,475269,25760,42283,13683,02531,49252,44248,01857,29125,98973,83322,44213,0327,0584,5271,1475,431,37,fa47067c2326ffc2,https://xoso.com.vn/xsmn-26-06-2021.html,OK
2021-07-03,Saturday,HAU_GIANG,951718,96292,63455,87555,92773,55829,24597,09473,19108,61566,75621,54609,7925,7285,1498,0211,402,22,ad70e3e4a502316c,https://xoso.com.vn/xsmn-03-07-2021.html,OK
2021-10-23,Saturday,HAU_GIANG,780272,35743,32647,08709,58406,55321,73499,32268,00838,59454,22380,66594,5886,5569,0473,9282,712,70,aa025fdaf38ec60b,https://xoso.com.vn/xsmn-23-10-2021.html,OK
2021-10-30,Saturday,HAU_GIANG,928235,53482,92319,22266,60230,06846,40622,29691,29090,15298,40100,94081,9696,3949,8420,1164,856,87,cf7dcded7581022b,https://xoso.com.vn/xsmn-30-10-2021.html,OK
2021-11-06,Saturday,HAU_GIANG,271258,55510,95191,56772,21521,71265,45340,57479,52632,63328,96109,48818,6345,6443,5933,6467,600,40,0cffbd3ebf388cc5,https://xoso.com.vn/xsmn-06-11-2021.html,OK
2021-11-13,Saturday,HAU_GIANG,784888,79418,17383,21824,94759,16030,51920,11440,74430,48327,53257,24289,2913,8420,8161,7959,002,85,0d6d6fbb27f92863,https://xoso.com.vn/xsmn-13-11-2021.html,OK
2021-11-20,Saturday,HAU_GIANG,137686,79996,38101,76863,51552,25326,55282,09687,46259,02438,84832,45400,6901,8773,4812,9529,400,54,afbe59545d286984,https://xoso.com.vn/xsmn-20-11-2021.html,OK
2021-11-27,Saturday,HAU_GIANG,850830,93183,00108,38130,04575,95164,42882,68940,79446,67281,85160,87579,9009,1293,4282,9576,538,89,2734c422468af917,https://xoso.com.vn/xsmn-27-11-2021.html,OK
2021-12-04,Saturday,HAU_GIANG,127380,97195,89464,09529,72724,73758,81314,32326,26785,78003,53827,20770,1844,8227,6578,0305,442,95,8eada34071c4a43f,https://xoso.com.vn/xsmn-04-12-2021.html,OK
2021-12-11,Saturday,HAU_GIANG,481072,55192,99254,27583,18568,46672,81928,12510,02388,01063,25067,41553,2973,4334,1034,2126,859,19,d3e7139750050796,https://xoso.com.vn/xsmn-11-12-2021.html,OK
2021-12-18,Saturday,HAU_GIANG,713178,13779,97181,56380,49506,97971,11866,44470,96820,26346,92829,22519,1090,6995,5145,7386,276,77,c7e393f857e78d17,https://xoso.com.vn/xsmn-18-12-2021.html,OK
2021-12-25,Saturday,HAU_GIANG,413167,12888,48431,25322,06846,25463,60691,50183,93290,58030,11897,07950,8189,2677,7889,7197,037,99,b1f7bf74fc557b33,https://xoso.com.vn/xsmn-25-12-2021.html,OK
2022-01-01,Saturday,HAU_GIANG,337190,72746,77615,86491,68694,72635,98535,26752,57449,61380,58956,30572,6927,4730,2799,9359,536,95,45000933e4071a97,https://xoso.com.vn/xsmn-01-01-2022.html,OK
2022-01-08,Saturday,HAU_GIANG,506893,12820,51451,89063,69454,19553,82329,97760,82537,33712,48956,49599,6483,4527,1820,0959,526,08,620e8c3b9da28ef0,https://xoso.com.vn/xsmn-08-01-2022.html,OK
2022-01-15,Saturday,HAU_GIANG,751784,09342,93280,34711,60248,70410,49227,60370,19852,71855,33067,29567,0771,4383,3668,7870,604,26,fd9624daa97a6ce6,https://xoso.com.vn/xsmn-15-01-2022.html,OK
2022-01-22,Saturday,HAU_GIANG,548053,65788,22828,77802,88050,43866,86266,38298,79205,73938,07681,10224,9686,2361,8589,2865,338,42,19ca93665350987f,https://xoso.com.vn/xsmn-22-01-2022.html,OK
2022-01-29,Saturday,HAU_GIANG,160222,14299,63854,28183,79584,98503,30334,91284,46384,44107,80342,93661,1355,9132,0609,8412,462,85,15c5c10b50176bf1,https://xoso.com.vn/xsmn-29-01-2022.html,OK
2022-02-05,Saturday,HAU_GIANG,038400,06236,26928,43226,82971,88264,72450,14399,09542,98601,96272,89388,7883,4909,7120,5243,450,48,f3ced77dcfb4f0e4,https://xoso.com.vn/xsmn-05-02-2022.html,OK
2022-02-12,Saturday,HAU_GIANG,710517,43005,18530,40857,64437,92395,71466,24955,68487,49549,44132,39659,4931,9006,0123,8481,059,96,f7c4d35333a31e10,https://xoso.com.vn/xsmn-12-02-2022.html,OK
2022-02-19,Saturday,HAU_GIANG,946674,95550,82567,19428,27773,02973,74930,54732,20373,39337,44668,38082,8439,5097,3067,7400,894,56,385a2a038aab18bb,https://xoso.com.vn/xsmn-19-02-2022.html,OK
2022-02-26,Saturday,HAU_GIANG,696913,61923,25499,65563,40569,69078,89672,24540,07240,11777,84119,20815,3913,7553,9018,9894,729,25,6a40ba358cd40272,https://xoso.com.vn/xsmn-26-02-2022.html,OK
2022-03-05,Saturday,HAU_GIANG,498945,72734,26970,90469,14073,48175,62406,72368,53188,13477,12221,55047,9217,0674,0646,9471,835,64,42cd8c6cd92c127a,https://xoso.com.vn/xsmn-05-03-2022.html,OK
2022-03-12,Saturday,HAU_GIANG,768793,62940,81897,42725,92780,78810,61938,77127,09694,11064,75043,05053,9216,3185,0006,3314,570,05,79a99798891d320a,https://xoso.com.vn/xsmn-12-03-2022.html,OK
2022-03-19,Saturday,HAU_GIANG,180438,61472,58855,73114,01041,84074,23301,00119,27788,53162,06294,85031,7169,7246,3859,1115,034,74,d3964a841b77cbd2,https://xoso.com.vn/xsmn-19-03-2022.html,OK
2022-03-26,Saturday,HAU_GIANG,557499,28718,18541,80340,13443,48573,47853,88539,82312,02617,50760,75946,9753,8995,6059,5498,502,53,e4c0bd86cc2471b5,https://xoso.com.vn/xsmn-26-03-2022.html,OK
2022-04-02,Saturday,HAU_GIANG,252270,87483,84292,71071,96782,92900,38449,41597,22380,81734,37019,27868,5200,8867,3637,4998,257,59,9b755dfcfe617647,https://xoso.com.vn/xsmn-02-04-2022.html,OK
2022-04-09,Saturday,HAU_GIANG,286358,59355,37943,03707,51964,08081,80657,93257,73016,41793,59885,07966,0299,7991,6614,0479,663,59,54031e0f62045ac9,https://xoso.com.vn/xsmn-09-04-2022.html,OK
2022-04-16,Saturday,HAU_GIANG,340709,72807,45906,84978,82782,05124,47335,37510,71389,76438,23363,28057,4633,2741,0808,4176,699,42,a2c63e33456ba409,https://xoso.com.vn/xsmn-16-04-2022.html,OK
2022-04-23,Saturday,HAU_GIANG,123353,45759,09738,47752,95952,74120,59933,76608,14391,31223,46832,67508,1324,8903,0771,8905,470,24,d19ae45b45c07c21,https://xoso.com.vn/xsmn-23-04-2022.html,OK
2022-04-30,Saturday,HAU_GIANG,755883,50957,36684,24021,24302,98845,95106,11858,11005,03002,49301,35768,4523,8731,2375,9261,086,17,9b36c8dcad8402a5,https://xoso.com.vn/xsmn-30-04-2022.html,OK
2022-05-07,Saturday,HAU_GIANG,011646,21602,77802,52102,03279,04213,50420,70530,23126,63463,45640,75519,0876,2977,1851,6194,743,67,65c15ea4d4766927,https://xoso.com.vn/xsmn-07-05-2022.html,OK
2022-05-14,Saturday,HAU_GIANG,025549,55344,74038,65261,46747,02350,32857,44192,68789,58650,54282,88891,4568,0305,9532,2559,753,38,3b40e04b2a20e388,https://xoso.com.vn/xsmn-14-05-2022.html,OK
2022-05-21,Saturday,HAU_GIANG,048784,15253,43627,91352,87756,89957,88480,13160,31888,63980,55353,54587,6348,3273,6210,2088,550,25,21928ecaa0c223a0,https://xoso.com.vn/xsmn-21-05-2022.html,OK
2022-05-28,Saturday,HAU_GIANG,434925,86417,26783,72963,74291,68681,94965,37965,74701,93859,84702,61723,5979,0991,9645,4052,534,62,6c1eecd7c58617ae,https://xoso.com.vn/xsmn-28-05-2022.html,OK
2022-06-04,Saturday,HAU_GIANG,894328,68249,73616,32826,40267,43262,28914,64995,17829,30101,12912,60251,7315,3379,8327,1356,706,01,cd351b9888102328,https://xoso.com.vn/xsmn-04-06-2022.html,OK
2022-06-11,Saturday,HAU_GIANG,479752,44496,43668,86932,85891,46519,41494,48913,44639,79358,26821,63690,3820,1951,0101,5315,064,72,a86063868e0d611c,https://xoso.com.vn/xsmn-11-06-2022.html,OK
2022-06-18,Saturday,HAU_GIANG,343594,10793,44919,10363,00162,68377,33805,18085,79315,05948,92549,68621,6897,0396,3621,9798,360,04,3dccb58a53002c15,https://xoso.com.vn/xsmn-18-06-2022.html,OK
2022-06-25,Saturday,HAU_GIANG,854130,43728,01321,19442,56383,38708,67502,82677,47096,27884,71702,67195,2442,7535,8063,3491,130,01,1a6d28aeeb7141d7,https://xoso.com.vn/xsmn-25-06-2022.html,OK
2022-07-02,Saturday,HAU_GIANG,077193,84061,61725,32279,82455,70214,25641,98420,80006,35780,73083,48518,0632,2539,4499,9679,303,08,9b4ad6b29034829d,https://xoso.com.vn/xsmn-02-07-2022.html,OK
2022-07-09,Saturday,HAU_GIANG,662452,90213,97973,58024,95961,59126,90939,30336,25683,04257,63245,83852,7026,4488,0545,3765,312,17,46476b52c27c186b,https://xoso.com.vn/xsmn-09-07-2022.html,OK
