date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-11-11,Thursday,TAY_NINH,711260,10502,69961,94344,13643,92445,09919,73168,91109,87910,86215,46143,3244,4335,7286,3174,101,14,eae89a02910982aa,https://xoso.com.vn/xsmn-11-11-2021.html,OK
2021-11-18,Thursday,TAY_NINH,373851,56556,87265,46057,28140,32355,29386,64774,27728,03808,99107,45257,3482,5911,4893,4538,360,79,ef0e1b58df67521e,https://xoso.com.vn/xsmn-18-11-2021.html,OK
2021-11-25,Thursday,TAY_NINH,880313,55429,81667,02848,63359,53581,61720,49198,60965,71104,63588,80158,4244,9192,6221,8413,629,17,07771dc7ca94451f,https://xoso.com.vn/xsmn-25-11-2021.html,OK
2021-12-02,Thursday,TAY_NINH,761916,56180,41755,27196,34183,44106,82437,49942,89493,98456,72477,34049,3282,1394,5866,9952,595,75,f02a8ef36c728544,https://xoso.com.vn/xsmn-02-12-2021.html,OK
2021-12-09,Thursday,TAY_NINH,042652,94204,03035,99447,30296,45074,05095,70311,06982,36683,20995,95440,5389,6653,5930,8934,599,23,8b678c4c8d488dd0,https://xoso.com.vn/xsmn-09-12-2021.html,OK
2021-12-16,Thursday,TAY_NINH,395180,33312,73189,39742,01773,90971,52457,06670,03636,06328,95420,53003,4146,2029,0211,2181,553,25,e70eea475f93243c,https://xoso.com.vn/xsmn-16-12-2021.html,OK
2021-12-23,Thursday,TAY_NINH,479810,79699,17226,08880,39372,27736,63342,49408,00324,90058,55442,84279,6156,1802,1592,0988,238,12,6c8688ea4ae3af2c,https://xoso.com.vn/xsmn-23-12-2021.html,OK
2021-12-30,Thursday,TAY_NINH,119717,66366,86141,62759,06681,43327,78867,24579,00260,31690,97352,00285,6213,2091,6856,1603,203,75,f9aeaed4ba9839d5,https://xoso.com.vn/xsmn-30-12-2021.html,OK
2022-01-06,Thursday,TAY_NINH,859725,04341,86652,36063,52394,81319,37662,16177,92795,44724,76702,66948,6055,2653,5083,4014,106,68,1076fa130b935e75,https://xoso.com.vn/xsmn-06-01-2022.html,OK
2022-01-13,Thursday,TAY_NINH,479371,89835,91119,78495,08844,86232,24531,39179,35712,14828,41180,78957,7175,1914,3278,4322,977,44,99f8d1d0880af57b,https://xoso.com.vn/xsmn-13-01-2022.html,OK
2022-01-20,Thursday,TAY_NINH,902355,00251,46710,43269,43338,29824,40030,76606,52155,23859,83867,69990,5055,9073,5354,2752,903,31,f61d2c7e9ef33b8f,https://xoso.com.vn/xsmn-20-01-2022.html,OK
2022-01-27,Thursday,TAY_NINH,607239,34021,54353,79920,78204,47145,00958,01833,56494,59510,10418,57315,1757,7278,8041,0780,476,61,318a82a8d3f50ed2,https://xoso.com.vn/xsmn-27-01-2022.html,OK
2022-02-03,Thursday,TAY_NINH,321261,98106,27544,17084,51479,33227,39832,56150,33191,59084,61398,85583,7428,7194,8103,8123,397,28,8f60b692fd34bf01,https://xoso.com.vn/xsmn-03-02-2022.html,OK
2022-02-10,Thursday,TAY_NINH,569954,27189,23236,04857,86656,09048,63337,61871,38828,18078,07212,31596,0922,8034,8464,6791,560,69,c37d290596edfe47,https://xoso.com.vn/xsmn-10-02-2022.html,OK
