date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-12-31,Friday,TRA_VINH,425326,34683,41872,94729,38330,37977,41670,12516,63325,70828,87844,44385,7214,0694,3527,1423,614,59,185ce652407085af,https://xoso.com.vn/xsmn-31-12-2021.html,OK
2022-01-07,Friday,TRA_VINH,135363,86095,83787,01859,17195,43886,64084,48171,07860,44327,62616,10849,3993,1340,1797,2531,099,84,6068f9739eac572b,https://xoso.com.vn/xsmn-07-01-2022.html,OK
2022-01-14,Friday,TRA_VINH,042902,62642,86017,05908,60207,56237,17204,74850,65783,12712,74824,83718,7412,9472,1997,5018,681,45,ee5d5c415b106650,https://xoso.com.vn/xsmn-14-01-2022.html,OK
2022-01-21,Friday,TRA_VINH,290538,07336,73186,34356,05675,36357,54965,99265,86522,56265,36432,57525,2661,4174,6280,1953,834,89,23ad9ddb41a98a9b,https://xoso.com.vn/xsmn-21-01-2022.html,OK
2022-01-28,Friday,TRA_VINH,656106,91142,60418,24934,34226,28381,88873,60464,10432,41189,22750,61420,5149,4200,4090,2293,621,35,2530d4827a777463,https://xoso.com.vn/xsmn-28-01-2022.html,OK
2022-02-04,Friday,TRA_VINH,745485,61493,68274,19064,71833,33692,66356,53405,94033,60312,29186,33683,4853,1583,2757,4768,543,98,203971b93db398ca,https://xoso.com.vn/xsmn-04-02-2022.html,OK
2022-02-11,Friday,TRA_VINH,742615,53713,38874,03104,97357,75291,88216,79970,79908,59067,85810,53621,8124,6560,3566,2799,848,93,1b018834980ddf11,https://xoso.com.vn/xsmn-11-02-2022.html,OK
2022-02-18,Friday,TRA_VINH,767743,27610,29888,35101,45260,13323,02918,55725,07889,93357,52122,54789,7840,9715,7399,8455,461,00,9bb5a95dd1df28e7,https://xoso.com.vn/xsmn-18-02-2022.html,OK
2022-02-25,Friday,TRA_VINH,131544,61498,58555,10533,63069,93921,92563,77325,79473,08384,42507,63344,1155,5231,0324,0275,980,73,27a489edba2c8a48,https://xoso.com.vn/xsmn-25-02-2022.html,OK
2022-03-04,Friday,TRA_VINH,931989,11297,39282,33564,00292,95099,58599,55360,84331,08008,16275,74173,3351,5638,1867,5839,127,58,c9e8fcce259922f5,https://xoso.com.vn/xsmn-04-03-2022.html,OK
2022-03-11,Friday,TRA_VINH,379063,98935,99222,45695,58168,25331,34904,58306,83851,40126,38718,09110,0043,4881,1195,5844,258,03,1b5d9334b6781810,https://xoso.com.vn/xsmn-11-03-2022.html,OK
2022-03-18,Friday,TRA_VINH,191488,54650,00712,23259,28514,10158,79311,75565,00014,26746,74576,21553,9785,5351,2928,5556,157,17,d51ead4dd3e4382f,https://xoso.com.vn/xsmn-18-03-2022.html,OK
2022-03-25,Friday,TRA_VINH,956634,40526,22077,99544,16240,59550,20931,05120,68322,33655,79322,37649,9094,8954,6796,1948,261,50,e5d35053d641830d,https://xoso.com.vn/xsmn-25-03-2022.html,OK
2022-04-01,Friday,TRA_VINH,471381,91622,67227,82294,90486,21398,60068,88311,89169,84598,00904,11754,6820,2538,1580,2190,652,88,8fff166417aa6a16,https://xoso.com.vn/xsmn-01-04-2022.html,OK
2022-04-08,Friday,TRA_VINH,236193,95011,24676,07677,54317,57635,04458,30577,73470,98968,20274,77622,5906,8260,1230,5374,563,83,3c8876f94d32920f,https://xoso.com.vn/xsmn-08-04-2022.html,OK
2022-04-15,Friday,TRA_VINH,827426,98091,70515,38238,09515,00194,01778,72592,26455,41649,34885,07466,5466,6469,2191,5058,846,12,50c679381e9453fb,https://xoso.com.vn/xsmn-15-04-2022.html,OK
2022-04-22,Friday,TRA_VINH,855406,03625,02853,91109,22196,09732,05315,62014,47278,39003,04156,08477,1370,9964,9486,0272,714,07,73f86ff394203e64,https://xoso.com.vn/xsmn-22-04-2022.html,OK
2022-04-29,Friday,TRA_VINH,182968,64283,76451,96390,17790,82987,46754,42208,50440,19628,43515,28992,8110,2163,4260,9996,096,30,b0bb577a7e2f49c6,https://xoso.com.vn/xsmn-29-04-2022.html,OK
2022-05-06,Friday,TRA_VINH,848488,33190,48329,37517,39266,24809,73731,48282,69902,61518,60019,33392,8463,2629,3117,3938,186,02,0521d870065fa0fe,https://xoso.com.vn/xsmn-06-05-2022.html,OK
