date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-01-22,Saturday,BINH_PHUOC,858025,81685,30928,81490,54950,38769,07255,37754,76220,46984,68371,51446,0568,2937,6046,4567,633,56,0537b2e939bd1590,https://xoso.com.vn/xsmn-22-01-2022.html,OK
2022-01-29,Saturday,BINH_PHUOC,291711,41014,45860,23891,34465,62232,19341,78374,08683,86599,90505,23781,4047,6939,0564,0807,113,70,a9fec542add803e1,https://xoso.com.vn/xsmn-29-01-2022.html,OK
2022-02-05,Saturday,BINH_PHUOC,561331,04667,08546,13722,05455,09510,62869,29109,72202,01572,96683,50259,1800,4253,4013,6283,470,78,adc38120439addd5,https://xoso.com.vn/xsmn-05-02-2022.html,OK
2022-02-12,Saturday,BINH_PHUOC,509410,21850,35218,93987,26656,03564,31649,60087,41823,56307,89992,29777,7546,0088,5614,7223,120,43,19c0af7599334d2a,https://xoso.com.vn/xsmn-12-02-2022.html,OK
2022-02-19,Saturday,BINH_PHUOC,086327,98401,19314,44002,16736,89223,21091,49819,44471,65835,77717,19087,9474,9495,9140,3682,168,74,a7d2fedb3a4dac2e,https://xoso.com.vn/xsmn-19-02-2022.html,OK
2022-02-26,Saturday,BINH_PHUOC,144704,06091,23556,32796,33925,82353,32188,89102,23352,74592,35289,48203,7915,6511,6691,7664,893,90,f13796495415e5bc,https://xoso.com.vn/xsmn-26-02-2022.html,OK
2022-03-05,Saturday,BINH_PHUOC,642505,05752,00605,87730,82037,60399,15433,37790,00770,95912,82514,82659,5383,3517,1731,9876,620,14,e66001166f834b53,https://xoso.com.vn/xsmn-05-03-2022.html,OK
2022-03-12,Saturday,BINH_PHUOC,843639,91356,42819,84813,73633,85094,42692,09138,07861,11794,84759,16640,3714,0099,6750,7424,403,19,418a64c48f745e70,https://xoso.com.vn/xsmn-12-03-2022.html,OK
2022-03-19,Saturday,BINH_PHUOC,654027,65145,29549,66904,41075,84273,33811,84939,99710,84622,84775,54687,3432,2126,9607,7849,745,28,4754c247eab31fd0,https://xoso.com.vn/xsmn-19-03-2022.html,OK
2022-03-26,Saturday,BINH_PHUOC,244634,49657,34273,83465,50239,04492,80309,78712,23678,47144,75192,61607,1585,5211,6387,5454,141,43,fb0279e2b2f54461,https://xoso.com.vn/xsmn-26-03-2022.html,OK
2022-04-02,Saturday,BINH_PHUOC,948343,38905,34863,61275,30945,68798,92451,12176,64488,28343,99797,09863,7880,3377,9834,6713,237,20,de3a50313675fc23,https://xoso.com.vn/xsmn-02-04-2022.html,OK
2022-04-09,Saturday,BINH_PHUOC,735286,91800,06625,70807,68537,29330,66696,30846,92825,68123,89991,92831,3307,4824,5108,2699,118,42,d832665fff7ac1f0,https://xoso.com.vn/xsmn-09-04-2022.html,OK
2022-04-16,Saturday,BINH_PHUOC,576870,57428,45297,98692,12772,53049,91846,83465,16445,75908,59330,87876,7226,5545,0300,9321,289,18,5ad3b92390688dad,https://xoso.com.vn/xsmn-16-04-2022.html,OK
2022-04-23,Saturday,BINH_PHUOC,459149,75144,49798,29196,40081,42806,87202,57917,65066,82009,16130,66461,2053,4812,3273,6880,394,93,87dcd07399b75282,https://xoso.com.vn/xsmn-23-04-2022.html,OK
2022-04-30,Saturday,BINH_PHUOC,198358,67049,92318,84001,76822,09803,10795,12143,38100,30973,99375,37541,7708,4804,3274,2226,602,27,22f0883475719809,https://xoso.com.vn/xsmn-30-04-2022.html,OK
2022-05-07,Saturday,BINH_PHUOC,827262,91609,18012,31251,92604,31907,46127,71743,31550,29904,80501,61201,0621,8211,9624,0520,324,55,bca881ea51db8b98,https://xoso.com.vn/xsmn-07-05-2022.html,OK
2022-05-14,Saturday,BINH_PHUOC,765353,05230,72733,25252,48798,35625,22567,22687,48462,46652,63855,45978,2198,6179,3117,1309,330,03,05993d4cc1fcd8e9,https://xoso.com.vn/xsmn-14-05-2022.html,OK
2022-05-21,Saturday,BINH_PHUOC,426566,41495,67872,15534,61150,94341,12360,48928,30468,68379,12566,50340,9910,4252,5769,2999,768,84,02a597dcaba600ec,https://xoso.com.vn/xsmn-21-05-2022.html,OK
2022-05-28,Saturday,BINH_PHUOC,977422,81863,18428,48669,40011,63915,86314,59020,02716,67994,60513,10815,5180,2614,7741,8075,391,95,9f5fa8ac988ca1c1,https://xoso.com.vn/xsmn-28-05-2022.html,OK
2022-06-04,Saturday,BINH_PHUOC,189852,03977,52931,67328,13658,64677,23938,51595,10470,66990,06720,37777,2175,6181,3622,6882,336,95,26460f49613c1d63,https://xoso.com.vn/xsmn-04-06-2022.html,OK
2022-06-11,Saturday,BINH_PHUOC,702051,24691,00668,20954,83374,95056,25412,00834,25704,13058,27012,49985,6517,6020,2979,3520,926,11,8ff579064db90edb,https://xoso.com.vn/xsmn-11-06-2022.html,OK
2022-06-18,Saturday,BINH_PHUOC,321950,13736,12195,20296,43792,02549,19067,38418,11664,60235,29398,10962,0470,2742,3928,6135,619,65,c14f162ea8aa01ea,https://xoso.com.vn/xsmn-18-06-2022.html,OK
2022-06-25,Saturday,BINH_PHUOC,057234,70753,58530,62377,15872,70300,07281,30982,29800,19572,76657,23592,7590,6994,0780,3398,703,77,2067cd538b8b733d,https://xoso.com.vn/xsmn-25-06-2022.html,OK
2022-07-02,Saturday,BINH_PHUOC,387404,06325,42795,88962,83215,61091,91129,24933,28931,71613,37409,09052,0762,6213,6031,2448,070,39,71c92a583531300c,https://xoso.com.vn/xsmn-02-07-2022.html,OK
2022-07-09,Saturday,BINH_PHUOC,817582,13699,91997,57498,73469,03689,96184,75559,65298,66680,28826,52727,2078,4325,6968,1002,461,16,aa8edfb03ad38889,https://xoso.com.vn/xsmn-09-07-2022.html,OK
2022-07-16,Saturday,BINH_PHUOC,751108,28088,97927,99407,50917,52297,67602,72216,66712,62380,27607,89688,3538,3099,6728,5377,179,98,a36c7dfaa7b56f4a,https://xoso.com.vn/xsmn-16-07-2022.html,OK
2022-07-23,Saturday,BINH_PHUOC,524707,03889,63199,64527,87639,21814,70261,51964,33142,55989,90318,84103,6880,1757,2977,7352,254,29,5de300bf689fd55c,https://xoso.com.vn/xsmn-23-07-2022.html,OK
2022-07-30,Saturday,BINH_PHUOC,856324,90115,83438,80469,80713,62381,69342,04442,45864,53278,36681,01287,3112,4191,2351,8657,707,30,e73a8f9f170ae439,https://xoso.com.vn/xsmn-30-07-2022.html,OK
2022-08-06,Saturday,BINH_PHUOC,803808,49858,84212,66370,38076,11426,65277,42632,87186,11922,72609,62442,4541,9306,6971,5841,461,26,e21ef3403470c6a2,https://xoso.com.vn/xsmn-06-08-2022.html,OK
2022-08-13,Saturday,BINH_PHUOC,781664,93241,33961,28132,80667,17038,02353,88518,43760,37097,28475,24203,3203,7399,8544,1052,308,18,fd43d702971462b7,https://xoso.com.vn/xsmn-13-08-2022.html,OK
