date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-04-28,Wednesday,SOC_TRANG,407076,39997,88619,03811,65898,07330,88331,64856,19104,33291,25894,52696,4255,2753,1984,4681,216,88,20e0e5ccab64a6d8,https://xoso.com.vn/xsmn-28-04-2021.html,OK
2021-05-05,Wednesday,SOC_TRANG,653314,65033,83626,87880,33147,91735,87943,64219,60054,47957,64572,30031,1377,6791,6067,3549,247,24,7563ced16c5c2a5e,https://xoso.com.vn/xsmn-05-05-2021.html,OK
2021-05-12,Wednesday,SOC_TRANG,292543,57689,16828,27270,42817,43160,90690,35776,73139,53219,84866,44872,0624,4660,6232,3826,185,95,30b03d0371f1a1f2,https://xoso.com.vn/xsmn-12-05-2021.html,OK
2021-05-19,Wednesday,SOC_TRANG,274038,04858,65510,09351,89323,46039,87815,91402,85356,22052,69603,14450,5941,7947,3785,1643,039,22,df99b52f32546a69,https://xoso.com.vn/xsmn-19-05-2021.html,OK
2021-05-26,Wednesday,SOC_TRANG,526283,88555,73487,70129,94501,61348,00418,22735,98782,07140,75562,17819,3662,9385,7294,0449,410,12,34ede2fd053273f3,https://xoso.com.vn/xsmn-26-05-2021.html,OK
2021-06-02,Wednesday,SOC_TRANG,775693,22477,70968,58132,39572,67388,19391,44611,03930,46422,37437,07068,5518,7656,3043,4684,911,84,6be7e9f1faf429b8,https://xoso.com.vn/xsmn-02-06-2021.html,OK
2021-06-09,Wednesday,SOC_TRANG,621463,04216,23157,47208,33060,81512,54424,49231,20216,93953,86189,30739,5426,7300,9745,5601,956,62,40f58e77713c726b,https://xoso.com.vn/xsmn-09-06-2021.html,OK
2021-06-16,Wednesday,SOC_TRANG,443863,39763,77514,19574,14769,75506,73021,48071,03403,44572,43473,97542,1639,6612,2630,6165,589,35,4a961599e0d74f0f,https://xoso.com.vn/xsmn-16-06-2021.html,OK
2021-06-23,Wednesday,SOC_TRANG,827254,39452,66239,39062,48748,37538,56769,50634,01403,41833,90704,28765,5544,7038,0959,9307,276,53,266392f76065721c,https://xoso.com.vn/xsmn-23-06-2021.html,OK
2021-06-30,Wednesday,SOC_TRANG,997124,44350,07388,64651,10000,53977,88316,97443,80148,41208,95479,28554,7606,5221,9542,7348,549,36,2d6ab3d9380ad044,https://xoso.com.vn/xsmn-30-06-2021.html,OK
2021-07-07,Wednesday,SOC_TRANG,148248,52613,04064,60606,81206,84945,09742,19235,37821,57516,93625,99494,6328,9604,7558,7091,945,87,97bc34d95a6f06ff,https://xoso.com.vn/xsmn-07-07-2021.html,OK
2021-10-27,Wednesday,SOC_TRANG,637269,02251,33631,12684,24800,26141,83001,86978,54124,79017,25937,21700,2044,9408,3141,1255,905,71,637d1c8bb893c537,https://xoso.com.vn/xsmn-27-10-2021.html,OK
2021-11-03,Wednesday,SOC_TRANG,783266,85865,08322,96967,34221,55929,95936,14932,44317,47107,78810,24573,1274,0936,0874,5035,735,87,f95ba16a0fdd916e,https://xoso.com.vn/xsmn-03-11-2021.html,OK
2021-11-10,Wednesday,SOC_TRANG,508706,59505,59408,07681,50815,01486,66789,36765,57224,25385,36863,06557,5749,4754,3698,7486,826,57,e64063742be1c342,https://xoso.com.vn/xsmn-10-11-2021.html,OK
2021-11-17,Wednesday,SOC_TRANG,815027,01285,21939,56767,94660,13988,01328,60036,17079,14127,60767,13654,7534,5282,3664,4471,017,67,2679d348b97c9f30,https://xoso.com.vn/xsmn-17-11-2021.html,OK
2021-11-24,Wednesday,SOC_TRANG,293382,44168,96406,27618,95146,34238,79921,52848,46481,63212,73806,61361,5696,5756,9926,7953,148,48,d4aee62526389e02,https://xoso.com.vn/xsmn-24-11-2021.html,OK
2021-12-01,Wednesday,SOC_TRANG,253291,88724,52474,56518,13905,79060,14740,68867,13147,24939,77096,09027,7420,3488,2416,0475,358,22,f0753801896388b3,https://xoso.com.vn/xsmn-01-12-2021.html,OK
2021-12-08,Wednesday,SOC_TRANG,770990,37004,61696,68099,96132,67024,60822,33951,60096,87544,40539,43548,7841,3488,3411,2201,937,51,32e514c2221197e7,https://xoso.com.vn/xsmn-08-12-2021.html,OK
2021-12-15,Wednesday,SOC_TRANG,476981,38092,67656,47983,38755,10099,57807,90389,95114,09208,59236,36399,2139,8668,9262,5242,328,20,a1d1734dcc421524,https://xoso.com.vn/xsmn-15-12-2021.html,OK
2021-12-22,Wednesday,SOC_TRANG,231558,86377,60838,54585,50601,67230,15424,03357,08569,44238,68534,05514,9964,9619,9536,4576,752,00,1a19bb6b5cad1e6c,https://xoso.com.vn/xsmn-22-12-2021.html,OK
2021-12-29,Wednesday,SOC_TRANG,062568,58536,22299,02012,21512,79156,51342,24607,50451,85034,96832,34390,6581,5158,9641,1753,473,06,66397e23c101da76,https://xoso.com.vn/xsmn-29-12-2021.html,OK
2022-01-05,Wednesday,SOC_TRANG,471775,84507,45442,38066,34335,22927,96192,43790,74626,49099,11576,84592,8590,6647,9214,7330,971,47,4bd45fe1b541eb78,https://xoso.com.vn/xsmn-05-01-2022.html,OK
2022-01-12,Wednesday,SOC_TRANG,101876,72419,93254,76590,44245,82969,69590,29636,89870,66786,49857,17490,8907,2900,5614,9341,062,27,58a12d95a1e453de,https://xoso.com.vn/xsmn-12-01-2022.html,OK
2022-01-19,Wednesday,SOC_TRANG,515210,51928,18364,43553,47390,23557,49846,68516,10806,81980,68637,68341,4523,3358,8450,4310,772,21,c024a96f1fda35b0,https://xoso.com.vn/xsmn-19-01-2022.html,OK
2022-01-26,Wednesday,SOC_TRANG,934617,50750,24801,21556,06727,30419,92242,78912,41981,46420,48633,18367,6986,0841,8003,5289,853,39,871403099f16bd53,https://xoso.com.vn/xsmn-26-01-2022.html,OK
2022-02-02,Wednesday,SOC_TRANG,548561,98843,37863,65038,97030,53776,84094,66925,91840,66300,48338,18505,4582,4997,5651,8747,493,95,6ac99ff880afc597,https://xoso.com.vn/xsmn-02-02-2022.html,OK
2022-02-09,Wednesday,SOC_TRANG,964437,60711,95762,78698,73419,50732,30972,70468,09539,29091,65089,85843,4246,1299,5014,8734,604,48,314832047135ca12,https://xoso.com.vn/xsmn-09-02-2022.html,OK
2022-02-16,Wednesday,SOC_TRANG,696899,87208,25001,90791,65507,62676,62484,56853,32887,50969,95350,60767,8980,6486,6155,9303,434,84,e7f4eb7bba31803c,https://xoso.com.vn/xsmn-16-02-2022.html,OK
2022-02-23,Wednesday,SOC_TRANG,501693,09569,18594,29491,45329,84672,48098,92530,14254,37148,50659,02452,4984,8925,1715,6007,569,82,f0c43ef972a86182,https://xoso.com.vn/xsmn-23-02-2022.html,OK
2022-03-02,Wednesday,SOC_TRANG,124094,29917,93813,30829,20390,35809,75194,08259,88447,08301,34523,89656,3210,2578,8612,7339,261,30,a189330ebbc1a648,https://xoso.com.vn/xsmn-02-03-2022.html,OK
2022-03-09,Wednesday,SOC_TRANG,876626,73227,57968,88763,95441,22091,95323,31299,70633,56265,25743,79913,7472,1629,3201,1180,453,71,57a0830732c87fd6,https://xoso.com.vn/xsmn-09-03-2022.html,OK
2022-03-16,Wednesday,SOC_TRANG,116136,60115,02261,49506,23131,82726,04200,96915,90685,98010,65770,47263,4520,4407,3309,9816,293,49,c592941816980a14,https://xoso.com.vn/xsmn-16-03-2022.html,OK
2022-03-23,Wednesday,SOC_TRANG,216543,39607,46392,90917,62091,14859,03308,67924,94245,74058,81064,13322,4127,4177,7621,9462,023,60,47684fe342273af8,https://xoso.com.vn/xsmn-23-03-2022.html,OK
2022-03-30,Wednesday,SOC_TRANG,634197,12673,65959,71003,49960,87510,72077,28503,94176,78991,05631,37911,0402,3865,5487,4224,302,34,5febb6eca260a51b,https://xoso.com.vn/xsmn-30-03-2022.html,OK
